"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"Kelapi","Kalappia celebica","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",155605251,"2019-08-09","VU",3.1,"B1ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"28","6458",NA,"7",1,10,2,3,60,1118,30,NA
NA,"Callicarpa cinnamomea","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",158679653,"2020-01-16","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"30-40","4000-15000",NA,"4-5",2,10,1,3,60,1118,60,NA
NA,"Neocinnamomum atjehense","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",158974074,"2019-09-18","EN",3.1,"B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"16-500","1916",NA,"3-4",2,10,1,3,60,1118,60,NA
"Akar Segendai","Coptosapelta hammii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",162224779,"2020-04-01","VU",3.1,"B2ab(i,ii,iii,v)","B2ab(i,ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes",NA,"No","40","272699",NA,"9",1,10,2,3,60,1118,30,NA
"Oru","Chloothamnus reholttumianus","TRACHEOPHYTA","LILIOPSIDA","POALES","POACEAE",167853419,"2020-06-02","VU",3.1,"B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"12","693",NA,"6-10,10",1,10,2,3,60,1118,30,NA
NA,"Shorea retinodes","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",168907542,"2020-03-25","VU",3.1,"A2c","A2c","Extant","Native",1,"Decreasing","Yes",NA,"Yes","Yes","Yes","Yes",NA,"156","117545.291",NA,NA,1,10,2,3,60,1118,30,NA
"Lauan","Shorea furfuracea","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",168907566,"2022-05-24","VU",3.1,"B2ab(i,ii,iii,v)","B2ab(i,ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,"Unknown","40","56295.220",NA,"9-10",1,10,2,3,60,1118,30,NA
"Daun Gurita","Osmoxylon palmatum","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",168907744,"2020-10-05","VU",3.1,"B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"52","481476.926",NA,"8-10",1,10,2,3,60,1118,30,NA
NA,"Drypetes laevis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PUTRANJIVACEAE",168908314,"2020-11-14","VU",3.1,"B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"20","1473626",NA,"5-10,7",1,10,2,3,60,1118,30,NA
NA,"Dolicholobium moluccense","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908429,"2020-11-07","VU",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"32","36538.65",NA,"8",1,10,2,3,60,1118,30,NA
NA,"Ixora deciduiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908489,"2020-10-22","VU",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"28-500","186011.020",NA,"8",1,10,2,3,60,1118,30,NA
NA,"Ixora hallieri","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908524,"2020-08-26","VU",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"24-500","148103.341",NA,"6",1,10,2,3,60,1118,30,NA
NA,"Ixora kerstingii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908534,"2020-10-31","VU",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"32-500","210990.842",NA,"8",1,10,2,3,60,1118,30,NA
"soka nangta","Ixora macrantha","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908544,"2020-12-09","EN",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"60","35017",NA,"14",2,10,1,3,60,1118,60,NA
NA,"Lasianthus mucronulatus","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908604,"2020-11-24","VU",3.1,"B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"No","32","393789",NA,"8",1,10,2,3,60,1118,30,NA
NA,"Sindora sumatrana","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",169369924,"2020-11-19","VU",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"24","147616",NA,"6",1,10,2,3,60,1118,30,NA
NA,"Guioa membranifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","SAPINDACEAE",169370178,"2020-10-30","VU",3.1,"B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes",NA,"Yes",NA,"No","20","145387.374",NA,"5-10,6",1,10,2,3,60,1118,30,NA
NA,"Gomphandra javanica","TRACHEOPHYTA","MAGNOLIOPSIDA","CARDIOPTERIDALES","STEMONURACEAE",169370208,"2021-02-08","EN",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"148","465673",NA,"31",2,10,1,3,60,1118,60,NA
NA,"Gomphandra subrostrata","TRACHEOPHYTA","MAGNOLIOPSIDA","CARDIOPTERIDALES","STEMONURACEAE",169370233,"2020-10-30","VU",3.1,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"No","36","10104.732",NA,"9",1,10,2,3,60,1118,30,NA
NA,"Dendrocnide amplissima","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","URTICACEAE",169370283,"2020-10-28","VU",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"24-500","330021.095",NA,"6",1,10,2,3,60,1118,30,NA
"Kisereh","Shirakiopsis virgata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",169370508,"2023-05-24","VU",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20-28,28","10103-28946,28946",NA,"6",1,10,2,3,60,1118,30,NA
NA,"Senegalia kostermansii","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",169370593,"2020-10-09","VU",3.1,"B2ab(iii,iv)","B2ab(iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes",NA,NA,NA,NA,"24","35634",NA,"6",1,10,2,3,60,1118,30,NA
"Ki-tembaga","Syzygium microcymum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",169370658,"2020-10-22","EN",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown",NA,"Unknown","12","19680",NA,"3-4",2,10,1,3,60,1118,60,NA
NA,"Syzygium sorongense","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",169370743,"2020-10-14","VU",3.1,"B1ab(i,ii,iv)+2ab(i,ii,iv)","B1ab(i,ii,iv)+2ab(i,ii,iv)","Extant","Native",1,"Decreasing",NA,NA,"Yes","Yes","Yes",NA,"No","24","2999",NA,"6",1,10,2,3,60,1118,30,NA
NA,"Xanthostemon novaguineensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",169370903,"2020-12-10","EN",3.1,"B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"44","7490.962",NA,"2-3",2,10,1,3,60,1118,60,NA
NA,"Austrobuxus celebicus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PICRODENDRACEAE",169371435,"2020-10-05","VU",3.1,"B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"24","30461.442",NA,"6",1,10,2,3,60,1118,30,NA
NA,"Ficus vrieseana","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","MORACEAE",169484414,"2021-03-31","VU",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"36","154518",NA,"8-9",1,10,2,3,60,1118,30,NA
"Bali Eelblenny","Haliophis aethiopus","CHORDATA","ACTINOPTERYGII","NOT ASSIGNED","PSEUDOCHROMIDAE",170779550,"2024-06-29","VU",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"581","98467",NA,"1",1,10,1,6,60,1118,60,NA
NA,"Goodyera sumbawana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",171870892,"2020-05-07","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-292","8-499",NA,"2-5",2,10,1,3,60,1118,60,NA
NA,"Pomatocalpa floresanum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",171870902,"2020-05-18","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12-16","187",NA,"3-4",2,10,1,3,60,1118,60,NA
"Mata Kucing Beludu","Hopea myrtifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",171989389,"2022-05-24","VU",3.1,"A4c","A4c","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"112","1690269.073",NA,NA,1,5,4,3,60,1118,20,NA
"Kayu Tenjo","Vatica javanica","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",172294961,"2022-06-01","VU",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"36","125669.821",NA,"8",1,10,2,3,60,1118,30,NA
NA,"Dehaasia celebica","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",172607042,"2020-04-20","VU",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"40","163710",NA,"9",1,10,2,3,60,1118,30,NA
NA,"Idionyx orchestra","ARTHROPODA","INSECTA","ODONATA","SYNTHEMISTIDAE",173775475,"2020-12-13","EN",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,NA,"2059-11050,2059-5000",NA,"1-6",2,10,1,3,60,1118,60,NA
NA,"Pandanus regalis","TRACHEOPHYTA","LILIOPSIDA","PANDANALES","PANDANACEAE",173909658,"2020-04-28","EN",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"0-2310",NA,"1-5",2,10,1,3,60,1118,60,NA
NA,"Raphismia inermis","ARTHROPODA","INSECTA","ODONATA","LIBELLULIDAE",177128030,"2018-10-28","EN",3.1,"B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"90-499",NA,NA,"6",2,5,2,3,60,1118,30,NA
NA,"Cyrtandra flavomaculata","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",177440392,"2020-12-01","VU",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"28","17578",NA,"7",1,10,2,3,60,1118,30,NA
NA,"Cyrtandra kinhoii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",177440442,"2020-12-01","VU",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"32","4053",NA,"7",1,10,2,3,60,1118,30,NA
NA,"Cyrtandra mollis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",177440467,"2020-12-01","VU",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"32","1014",NA,"6",1,10,2,3,60,1118,30,NA
NA,"Elaeocarpus schmutzii","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",177599300,"2020-08-27","EN",3.1,"B1ab(iii)c(iv)+2ab(iii)c(iv)","B1ab(iii)c(iv)+2ab(iii)c(iv)","Extant","Native",1,"Unknown","Unknown","Yes","Unknown","Unknown","Unknown",NA,"Unknown","12","103",NA,"3-10",2,10,1,3,60,1118,60,NA
NA,"Premna pallescens","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","LAMIACEAE",177945005,"2020-08-05","EN",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",2,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"20","58062",NA,"4-5",2,5,2,3,60,1118,30,NA
"Javan Trogon","Apalharpactes reinwardtii","CHORDATA","AVES","TROGONIFORMES","TROGONIDAE",178034431,"2020-06-25","VU",3.1,"C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"1300","2500-9999",NA,1,10,2,3,60,1118,30,NA
NA,"Mitrephora polypyrena","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",179179631,"2022-02-11","VU",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"72","113722",NA,"10-12",1,10,2,3,60,1118,30,NA
NA,"Mitrephora rufescens","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",179180419,"2022-02-11","VU",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"32","60366",NA,"8",1,10,2,3,60,1118,30,NA
"Elegant Sunbird","Aethopyga duyvenbodei","CHORDATA","AVES","PASSERIFORMES","NECTARINIIDAE",180448505,"2025-05-14","VU",3.1,"C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","No","188-812","750-2600,750","8800-35000",NA,1,10,2,3,60,1118,30,NA
NA,"Thunbergia pleistodonta","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","ACANTHACEAE",189348670,"2020-12-09","EN",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"40-500","9271",NA,"3-10,5",2,10,1,3,60,1118,60,NA
NA,"Shorea macrobalanos","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",202359208,"2021-06-01","VU",3.1,"A3cd","A3cd","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"64","283000",NA,"13",1,5,4,3,60,1118,20,NA
NA,"Rauvolfia rostrata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",202836599,"2021-10-19","EN",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","8740.766",NA,"3-4",2,10,1,3,60,1118,60,NA
"Moluccan Woodcock","Scolopax rochussenii","CHORDATA","AVES","CHARADRIIFORMES","SCOLOPACIDAE",203897409,"2021-06-28","VU",3.1,"C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Unknown","No","1928","2100","9530-19059","11-100",1,10,2,3,60,1118,30,NA
"Biak Lorikeet","Trichoglossus rosenbergii","CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE",210232708,"2021-11-03","VU",3.1,"C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"3500","2500-9999",NA,1,10,2,3,60,1118,30,NA
NA,"Dipterocarpus concavus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215141926,"2022-05-24","VU",3.1,"A4cd","A4cd","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"76","166891",NA,NA,1,5,4,3,60,1118,20,NA
"Merawan kerangas","Hopea kerangasensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215141967,"2022-05-24","VU",3.1,"A2cd+4cd","A2cd+4cd","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"172","619189.288",NA,NA,1,5,4,3,60,1118,20,NA
"Yellow Meranti","Shorea peltata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215142078,"2022-05-24","VU",3.1,"A2cd+4cd","A2cd+4cd","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"48","680041",NA,NA,1,5,4,3,60,1118,20,NA
"White Meranti","Shorea resinosa","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215142128,"2022-05-24","VU",3.1,"A4c","A4c","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"60","467905.217",NA,NA,1,5,4,3,60,1118,20,NA
NA,"Dipterocarpus rigidus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215142686,"2022-05-24","VU",3.1,"A4cd","A4cd","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"264","795976",NA,NA,1,5,4,3,60,1118,20,NA
NA,"Shorea blumutensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215143457,"2022-05-24","VU",3.1,"A4c","A4c","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"56","174453.397",NA,NA,1,5,4,3,60,1118,20,NA
NA,"Shorea falcifera","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215143506,"2022-05-24","VU",3.1,"A2cd+4cd","A2cd+4cd","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"212","631891",NA,NA,1,5,4,3,60,1118,20,NA
NA,"Dipterocarpus fagineus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",215143867,"2022-05-24","VU",3.1,"A4cd","A4cd","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"196","1233577.331",NA,NA,1,5,4,3,60,1118,20,NA
NA,"Licuala grandiflora","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",215488556,"2022-12-10","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","108",NA,"3-4",2,10,1,3,60,1118,60,NA
"Taliabu Grasshopper-warbler","Locustella portenta","CHORDATA","AVES","PASSERIFORMES","LOCUSTELLIDAE",216939260,"2022-08-04","VU",3.1,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)","B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","No","No","230","230","4500-15000,5000-9999","7-12,7-10",1,10,2,3,60,1118,30,NA
"Alor Myzomela","Myzomela prawiradilagae","CHORDATA","AVES","PASSERIFORMES","MELIPHAGIDAE",217350624,"2022-08-01","VU",3.1,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)","B1ab(ii,iii,iv)+2ab(ii,iii,iv)","Extant","Native",1,"Decreasing","Unknown","Yes","Yes","Unknown","Yes","Unknown","No","188-388,188","320-360,320","3000-12000, 4000-9999","7-15,7-10",1,10,2,3,60,1118,30,NA
NA,"Galearia aristifera","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PANDACEAE",224974670,"2023-03-02","VU",3.1,"A3c+4c","A3c+4c","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"100","630380",NA,NA,1,5,4,3,60,1118,20,NA
NA,"Uittienia modesta","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",224975691,"2023-03-02","VU",3.1,"A3cd+4cd","A3cd+4cd","Extant","Native",2,"Decreasing",NA,NA,NA,NA,NA,NA,"No","64","1086397",NA,"12",1,5,4,3,60,1118,20,NA
NA,"Polyscias revoluta","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",224975915,"2023-03-01","VU",3.1,"A4c","A4c","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"100","321490",NA,NA,1,5,4,3,60,1118,20,NA
NA,"Crudia wrayi","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",224976137,"2023-02-28","VU",3.1,"A4c; B2ab(ii,iii,iv)","A4c; B2ab(ii,iii,iv)","Extant","Native",2,"Decreasing",NA,"Yes","Yes",NA,"Yes",NA,"No","44","288251",NA,"9",1,5,4,3,60,1118,20,NA
NA,"Knema kostermansiana","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MYRISTICACEAE",224977355,"2023-03-02","VU",3.1,"A4cd; B1ab(i,ii,iii)+2ab(i,ii,iii)","A4cd; B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"40","10157",NA,"6-10",1,5,4,3,60,1118,20,NA
NA,"Horsfieldia macilenta","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MYRISTICACEAE",224977390,"2023-02-28","VU",3.1,"A4c; B2ab(i,ii,iii)","A4c; B2ab(i,ii,iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"36","761207",NA,"9",1,5,4,3,60,1118,20,NA
NA,"Gardenia pterocalyx","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",224977677,"2023-03-02","EN",3.1,"B2ab(ii)","B2ab(ii)","Extant","Native",2,"Decreasing",NA,NA,NA,NA,"Yes",NA,NA,"44","363767",NA,"7-10",2,5,2,3,60,1118,30,NA
NA,"Anisophyllea rhomboidea","TRACHEOPHYTA","MAGNOLIOPSIDA","CUCURBITALES","ANISOPHYLLEACEAE",224978622,"2023-03-01","VU",3.1,"A2c+4c","A2c+4c","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"84","22140",NA,NA,1,5,4,3,60,1118,20,NA
NA,"Ficus gilapong","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","MORACEAE",224979346,"2023-02-28","EN",3.1,"B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"8-12",NA,NA,"2-3",2,10,1,3,60,1118,60,NA
NA,"Lithocarpus monticola","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",225150546,"2020-12-14","VU",3.1,"B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"44","30055",NA,"10",1,10,2,3,60,1118,30,NA
"Pasaloli","Lithocarpus menadoensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","FAGACEAE",225155809,"2020-12-14","VU",3.1,"B2ab(i,ii,iii,iv,v)","B2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"32","204180",NA,"7",1,10,2,3,60,1118,30,NA
"Carunculated Fruit-dove","Ptilinopus granulifrons","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",227783308,"2023-02-10","VU",3.1,"B1ab(ii,iii,iv)+2ab(ii,iii,iv)","B1ab(ii,iii,iv)+2ab(ii,iii,iv)","Extant","Native",1,"Decreasing","Unknown","Yes","Yes","Unknown","Yes","Unknown","No","1800","2900","2500-9999","6-20",1,10,2,3,60,1118,30,NA
NA,"Gardenia chanii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",227962587,"2023-09-20","EN",3.1,"A2c","A2c","Possibly Extinct","Native",3,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"24","5196",NA,"6",2,3.33333333333333,3,3,60,1118,20,NA
"Southeastern Xanthurus Rat","Rattus salocco","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",233246669,"2023-07-05","VU",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"516",NA,"1",1,10,1,6,60,1118,60,NA
"Karoko Hill Rat","Bunomys karokophilus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",233248849,"2023-06-06","VU",3.1,"A2c; B1ab(iii)","A2c; B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"166",NA,"1-3",1,10,2,3,60,1118,30,NA
