"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
NA,"Mesamphiagrion nataliae","ARTHROPODA","INSECTA","ODONATA","COENAGRIONIDAE",72765404,2014-10-09,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"308",NA,"2-3",2,10,1,3,60,1036,60,NA
"La Planada Robber Frog","Pristimantis apiculatus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85862138,2016-07-19,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3296.24",NA,"1-5",2,5,2,3,60,1036,30,NA
NA,"Pristimantis angustilineatus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85862629,2016-08-02,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"2139.35",NA,"1-4",2,10,1,3,60,1036,60,NA
"Agua Bonita Robber Frog","Pristimantis hybotragus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85863044,2016-08-03,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"775.87",NA,"1-4",2,10,1,3,60,1036,60,NA
NA,"Pristimantis leucopus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85869424,2018-12-19,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1259.9",NA,"2-3",2,5,2,3,60,1036,30,NA
"Guacharaquita Robber Frog","Tachiramantis lentiginosus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85869648,2020-04-26,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"3393",NA,"1-5",2,5,2,3,60,1036,30,NA
"Siren Glassfrog","Nymphargus siren","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",85874078,2020-11-13,"EN","3.1","A4c","A4c","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"11639",NA,"5-8",2,5,6,1,60,1036,60,NA
NA,"Pristimantis ocellatus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85876942,2019-02-20,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4121.5",NA,"1-5",2,5,2,3,60,1036,30,NA
NA,"Pristimantis silverstonei","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85884818,2016-08-05,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2473",NA,"5-7",1,10,2,3,60,1036,30,NA
"Walker's Sierra Frog","Geobatrachus walkeri","CHORDATA","AMPHIBIA","ANURA","CRAUGASTORIDAE",85890786,2016-08-02,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,NA,"878",NA,"2-9",2,10,1,3,60,1036,60,NA
"Rana Saltarina de Brazalete","Hyloxalus fascianigrus","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",85893747,2016-08-04,"VU","3.1","D1","D1","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"7563.04","250-1000",NA,1,10,1,6,60,1036,60,NA
"Helena's Marsupial Frog","Gastrotheca helenae","CHORDATA","AMPHIBIA","ANURA","HEMIPHRACTIDAE",85899122,2020-04-21,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Stable",NA,"Yes",NA,NA,NA,NA,"Yes",NA,"559","250-999","1-5",2,5,1,6,60,1036,60,NA
"North Shore Marsupial Frog","Gastrotheca espeletia","CHORDATA","AMPHIBIA","ANURA","HEMIPHRACTIDAE",85899399,2016-08-02,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No",NA,"4994.5",NA,"9",2,5,2,3,60,1036,30,NA
NA,"Colostethus ucumari","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",85910534,2016-08-05,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"833.11",NA,"3-5",2,10,1,3,60,1036,60,NA
NA,"Pristimantis huicundo","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",98656578,2021-02-24,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2925",NA,"3-5",2,5,2,3,60,1036,30,NA
"El Cocuy Mountain Grasshopper","Chibchacris sturmi","ARTHROPODA","INSECTA","ORTHOPTERA","ACRIDIDAE",107431200,2017-12-08,"VU","3.1","B1ab(iii,iv,v)","B1ab(iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Unknown",NA,NA,"Unknown",NA,"240-2198",NA,"5-10",1,10,2,3,60,1036,30,NA
"Colombian Lightbulb Lizard","Riama columbiana","CHORDATA","REPTILIA","SQUAMATA","GYMNOPHTHALMIDAE",115386714,2013-10-22,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"100-4999",NA,NA,2,10,1,3,60,1036,60,NA
NA,"Oryzomys gorgasi","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",123796971,2017-01-16,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"499","279781",NA,NA,2,5,2,3,60,1036,30,NA
NA,"Anthurium zuluagae","TRACHEOPHYTA","LILIOPSIDA","ALISMATALES","ARACEAE",129739527,2018-06-29,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3000",NA,"5-10",1,10,2,3,60,1036,30,NA
NA,"Tillandsia breviturneri","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",131343079,2018-11-22,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"3409.38",NA,"6",2,10,1,3,60,1036,60,NA
"Uvito de monte","Plutarchia monantha","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",131343472,2018-11-20,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"4964.34",NA,NA,2,10,1,3,60,1036,60,NA
NA,"Semiramisia pulcherrima","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",131347288,2018-11-21,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"3956.39",NA,NA,2,10,1,3,60,1036,60,NA
NA,"Puya loca","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",131358858,2018-11-22,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"188.1",NA,"6",2,10,1,3,60,1036,60,NA
"Giant Antpitta","Grallaria gigantea","CHORDATA","AVES","PASSERIFORMES","GRALLARIIDAE",131943698,2018-08-09,"VU","3.1","C2a(i); D1","C2a(i); D1","Extant","Native",2,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"50500","600-1700","6-10",1,5,2,6,60,1036,30,NA
"Frailejón de Pérez-Arbeláez","Espeletia arbelaezii","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",134650300,2019-03-19,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4725",NA,"10",1,10,2,3,60,1036,30,NA
"Frailejón de San Cayetano","Espeletia cayetana","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",134650345,2019-03-19,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"595",NA,"4-5",2,10,1,3,60,1036,60,NA
"Frailejón de Perijá","Espeletia perijaensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",134650460,2019-03-19,"EN","3.1","B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,NA,"160",NA,"3-5",2,10,1,3,60,1036,60,NA
"Frailejón de Jurisdicciones","Espeletia roberti","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",134650495,2019-03-19,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"216",NA,"3-5",2,10,1,3,60,1036,60,NA
"Frailejón de Tunja","Espeletia tunjana","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",134650545,2019-03-19,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"351",NA,NA,2,10,1,3,60,1036,60,NA
NA,"Hyloscirtus tigrinus","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",136514530,2016-08-01,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No",NA,"4860.45",NA,"6",2,5,2,3,60,1036,30,NA
NA,"Masdevallia racemosa","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",139353812,2019-02-09,"VU","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"44","1317",NA,"9",1,10,2,3,60,1036,30,NA
NA,"Alchornea integrifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",149309137,2020-07-01,"EN","3.1","B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",2,"Decreasing",NA,"Yes","Yes",NA,"Yes",NA,NA,"12","21068",NA,"2-3",2,5,2,3,60,1036,30,NA
NA,"Dendropanax lehmannii","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",153310801,2019-02-28,"VU","3.1","B1ab(iii,iv)","B1ab(iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"32","8942",NA,"7",1,10,2,3,60,1036,30,NA
"Chochos","Ormosia cuatrecasasii","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",153311566,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"48","15050",NA,"7",1,10,2,3,60,1036,30,NA
"Mortiño","Palicourea killipii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",153314625,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"72","16174",NA,"7",1,10,2,3,60,1036,30,NA
NA,"Psychotria gallerana","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",153315176,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"36","4759",NA,"6",1,10,2,3,60,1036,30,NA
NA,"Blakea discolor","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153316164,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"44","4687",NA,"6",1,10,2,3,60,1036,30,NA
"Sande","Lacmellea abbreviata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","APOCYNACEAE",153317057,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"56","13130",NA,"6",1,10,2,3,60,1036,30,NA
NA,"Blakea longipes","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153325112,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"40","11582",NA,"8",1,10,2,3,60,1036,30,NA
"Macanillo","Blakea clusiifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153325525,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"28","5690",NA,"7",1,10,2,3,60,1036,30,NA
NA,"Blakea argentea","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153325750,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"64","9584",NA,"10",1,10,2,3,60,1036,30,NA
NA,"Blakea superba","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153327001,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"36","15659",NA,"9",1,10,2,3,60,1036,30,NA
NA,"Meriania albertiae","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153330174,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"36","2201",NA,"6",1,10,2,3,60,1036,30,NA
NA,"Meriania antioquiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153331580,2019-02-28,"VU","3.1","B1ab(iii,iv)","B1ab(iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"76","15679",NA,"10",1,10,2,3,60,1036,30,NA
"Nigüito","Miconia subsessilifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153332482,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"112","9259",NA,"9",1,10,2,3,60,1036,30,NA
NA,"Pseudoxandra sclerocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",153333694,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"108","5122",NA,"6",1,10,2,3,60,1036,30,NA
NA,"Sciodaphyllum bifurcatum","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",153334798,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"36","3817",NA,"7",1,10,2,3,60,1036,30,NA
"Tunito","Miconia reclinata","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153335794,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"40","10844",NA,"8",1,10,2,3,60,1036,30,NA
NA,"Adelobotrys antioquiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153337197,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"36","6564",NA,"6",1,10,2,3,60,1036,30,NA
NA,"Allomaieta hirsuta","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",153337303,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"60","12780",NA,"10",1,10,2,3,60,1036,30,NA
NA,"Heteragrion demarmelsi","ARTHROPODA","INSECTA","ODONATA","HETERAGRIONIDAE",166693780,2020-03-03,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"2661",NA,"1-5",2,10,1,3,60,1036,60,NA
NA,"Phenacorhamdia macarenensis","CHORDATA","ACTINOPTERYGII","SILURIFORMES","HEPTAPTERIDAE",176011794,2020-10-30,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"2582",NA,"1-3",2,10,1,3,60,1036,60,NA
NA,"Dolichancistrus cobrensis","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",176109767,2020-12-15,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Decreasing","Unknown","Yes",NA,NA,NA,NA,"Unknown","12-2600,260","264-4036,264",NA,"1-2",2,5,2,3,60,1036,30,NA
"Cauca Rocket Frog","Colostethus agilis","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",176220731,2016-08-03,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"No",NA,"2901.94",NA,"3-4",2,10,1,3,60,1036,60,NA
NA,"Clusia chusqueae","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",176524015,2020-01-31,"VU","3.1","B1ab(iii,iv)","B1ab(iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,NA,"4491",NA,"7",1,10,2,3,60,1036,30,NA
"Babibillo","Meliosma cundinamarcensis","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","SABIACEAE",177763575,2020-03-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"28","42874",NA,"6",1,10,2,3,60,1036,30,NA
"Ébano","Libidibia ebano","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",180900159,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"28","54636",NA,"7",1,10,2,3,60,1036,30,NA
NA,"Gynoxys florulenta","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",180901156,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"36","63175",NA,"8",1,10,2,3,60,1036,30,NA
"Pacó","Gustavia excelsa","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","LECYTHIDACEAE",180901844,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"32","24848",NA,"5-10,6",1,10,2,3,60,1036,30,NA
NA,"Miconia bella","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",180902945,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"48","68440",NA,"10",1,10,2,3,60,1036,30,NA
NA,"Andesanthus paleaceus","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",180903257,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"24","25702",NA,"6",1,10,2,3,60,1036,30,NA
"Aguacatillo","Persea chrysophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",180903951,2020-07-01,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"188","16080",NA,"10",1,10,2,3,60,1036,30,NA
"Mulamuerta","Gustavia longifuniculata","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","LECYTHIDACEAE",180906728,2020-07-01,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,NA,"4131",NA,"10",1,10,2,3,60,1036,30,NA
"Flor de Mayo","Miconia majalis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",180906850,2020-07-01,"VU","3.1","B2ab(iii,iv)","B2ab(iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"56","37800",NA,"10",1,10,2,3,60,1036,30,NA
"Tuno","Miconia annulata","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",180906956,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"48","63162",NA,"10",1,10,2,3,60,1036,30,NA
"Coca de Monte","Erythroxylum plowmanianum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","ERYTHROXYLACEAE",180907145,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"76","43382",NA,"6-10",1,10,2,3,60,1036,30,NA
"Dulumoco","Saurauia pulchra","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ACTINIDIACEAE",180907250,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"Yes",NA,"40","28683",NA,"9",1,10,2,3,60,1036,30,NA
NA,"Lupinus colombiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",180907695,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"44","23899",NA,"8",1,10,2,3,60,1036,30,NA
"Chilca Lanosa","Gynoxys hirsuta","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE",180909168,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"92","39699",NA,"10",1,10,2,3,60,1036,30,NA
"Moquillo","Saurauia micayensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ACTINIDIACEAE",180910893,2020-07-01,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"28","55321",NA,"5-10,6",1,10,2,3,60,1036,30,NA
"Copey","Clusia hachensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",181630798,2020-07-15,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"32","94532",NA,"6",1,10,2,3,60,1036,30,NA
"Coralibe","Handroanthus coralibe","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","BIGNONIACEAE",181631697,2020-07-15,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"44","23791",NA,"9",1,10,2,3,60,1036,30,NA
"Caimito","Moquilea cabrerae","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CHRYSOBALANACEAE",181632549,2020-07-15,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"56","21176",NA,"8",1,10,2,3,60,1036,30,NA
"Estoraque","Marila geminata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CALOPHYLLACEAE",181633140,2020-07-15,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"84","27265",NA,"10",1,10,2,3,60,1036,30,NA
NA,"Cassipourea floribunda","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","RHIZOPHORACEAE",181633886,2020-07-15,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"24","47883",NA,"6",1,10,2,3,60,1036,30,NA
"Papaya de Monte","Vasconcellea sphaerocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","BRASSICALES","CARICACEAE",182970392,2020-07-30,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"36","17780",NA,"8",1,10,2,3,60,1036,30,NA
"Melcocho","Eschweilera bogotensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","LECYTHIDACEAE",182970600,2020-07-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"32","79424",NA,"7",1,10,2,3,60,1036,30,NA
"Confite","Gustavia gracillima","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","LECYTHIDACEAE",182972480,2020-07-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"36","65646",NA,"7",1,10,2,3,60,1036,30,NA
NA,"Symplocos quindiuensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SYMPLOCACEAE",182973711,2020-07-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"52","65627",NA,"9",1,10,2,3,60,1036,30,NA
"Verraquillo","Quararibea foenigraeca","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",182974231,2020-07-30,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"40","9234",NA,"10",1,10,2,3,60,1036,30,NA
"Granadillo","Meliosma glossophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","SABIACEAE",182974572,2020-07-30,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"68","72771",NA,"10",1,10,2,3,60,1036,30,NA
