"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"55","Trinidad White-fronted Capuchin","Cebus trinitatis","CHORDATA","MAMMALIA","PRIMATES","CEBIDAE",115560059,2021-03-14,"CR","3.1","C2a(ii); D","C2a(ii); D",1,"Decreasing",NA,"Yes",NA,"Unknown",NA,NA,NA,NA,"7423","50","1",4,10,2,10,800,50,400,NA
"56","Montane Monkey-faced Bat","Pteralopex pulchra","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE",128950188,2016-06-13,"CR","3.1","D","D",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-50","1",4,10,2,10,800,50,400,NA
"57","Red Wolf","Canis rufus","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE",163509841,2018-01-10,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"20-30",NA,4,10,2,10,800,50,400,NA
"58","Yellow-tailed Woolly Monkey","Lagothrix flavicauda","CHORDATA","MAMMALIA","PRIMATES","ATELIDAE",192307818,2019-03-18,"CR","3.1","A4cd","A4cd",1,"Decreasing","Yes",NA,NA,NA,NA,"Yes",NA,NA,NA,"1000-10000",NA,4,10,10,2,800,50,400,NA
"59","Gulf of Mexico Whale","Balaenoptera ricei","CHORDATA","MAMMALIA","ARTIODACTYLA","BALAENOPTERIDAE",208496244,2021-09-01,"CR","3.1","D","D",1,"Decreasing","Unknown","Unknown",NA,"Unknown","Unknown",NA,"No",NA,NA,"26",NA,4,10,2,10,800,50,400,NA
"60","Angel Island Mouse","Peromyscus guardia","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",276938034,2025-04-04,"CR","3.1","D","D",1,"Decreasing","Yes","Unknown",NA,"Unknown","Unknown","Yes","Unknown","16",NA,"0-50","1",4,10,2,10,800,50,400,NA
"61","Moleques do Sul Guinea Pig","Cavia intermedia","CHORDATA","MAMMALIA","RODENTIA","CAVIIDAE",284725227,2016-03-01,"CR","3.1","D","D",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"0.105","0.04","24-60","1",4,10,2,10,800,50,400,NA
"62","San Felipe Hutia","Mesocapromys sanfelipensis","CHORDATA","MAMMALIA","RODENTIA","CAPROMYIDAE",286518429,2017-02-02,"CR","3.1","B1ab(i,iii,v); D","B1ab(i,iii,v); D",1,"Unknown","Yes","Yes","Unknown","Yes",NA,NA,NA,NA,"0-14","0-99","1",4,10,2,10,800,50,400,NA
"63","Broom's Pygmy-possum","Burramys parvus","CHORDATA","MAMMALIA","DIPROTODONTIA","BURRAMYIDAE",9775825,2008-06-30,"CR","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,9,720,63,360,NA
"64","Gerp's Mouse Lemur","Microcebus gerpi","CHORDATA","MAMMALIA","PRIMATES","CHEIROGALEIDAE",16971464,2012-07-11,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"1-10","21-22",NA,"1",4,10,2,9,720,63,360,NA
"65","Talaud Bear Cuscus","Ailurops melanotis","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE",21949526,2015-06-15,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,"1",4,10,2,9,720,63,360,NA
"66","Black Dorcopsis Wallaby","Dorcopsis atrata","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE",21952571,2015-06-15,"CR","3.1","B1ab(i,iii)","B1ab(i,iii)",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"80",NA,"1",4,10,2,9,720,63,360,NA
"67","Northern Glider","Petaurus abidi","CHORDATA","MAMMALIA","DIPROTODONTIA","PETAURIDAE",21959298,2016-06-30,"CR","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"93",NA,"1",4,10,2,9,720,63,360,NA
"68","Attenborough's Echidna","Zaglossus attenboroughi","CHORDATA","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE",21964353,2015-07-24,"CR","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,"Unknown","Unknown","Unknown","Yes","0-20","0-20",NA,"1",4,10,2,9,720,63,360,NA
"69","New Caledonia Long-eared Bat","Nyctophilus nebulosus","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",22042779,2019-10-14,"CR","3.1","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)",1,"Decreasing","Yes","Yes","No","Yes","Yes","No","Yes","4-8","78-100","150-250","1",4,10,2,9,720,63,360,NA
"70","Jamaican Greater Funnel-eared Bat","Natalus jamaicensis","CHORDATA","MAMMALIA","CHIROPTERA","NATALIDAE",22043871,2016-01-11,"CR","3.1","B2ab(ii,iii)","B2ab(ii,iii)",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"8","13506",NA,"1",4,10,2,9,720,63,360,NA
"71","Fijian Monkey-faced Bat","Mirimiri acrodonta","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE",22071017,2018-08-31,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes",NA,"99","200-1000","1",4,10,2,9,720,63,360,NA
"72","Lamotte's Roundleaf Bat","Hipposideros lamottei","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE",22091938,2019-06-21,"CR","3.1","B1ab(i,iii,v)","B1ab(i,iii,v)",1,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,"Yes",NA,"85",NA,"1",4,10,2,9,720,63,360,NA
"73","Leafletted Leaf-nosed Bat","Hipposideros hypophyllus","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE",22092730,2015-12-14,"CR","3.1","B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(ii)","B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(ii)",1,"Decreasing","Yes","Yes",NA,NA,NA,"Yes","Yes","5-10","5-10","150-200","1",4,10,2,9,720,63,360,NA
