"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"5686",NA,"Recchia simplicifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","SURIANACEAE",126293766,2020-11-23,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)",2,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"128.000","191876.537",NA,"5",2,5,2,4,80,5602,40,NA
"5687",NA,"Crossopetalum minimiflorum","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126300671,2020-01-29,"VU","3.1","A2ac","A2ac",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,NA,NA,"9999",NA,1,10,4,2,80,5602,40,NA
"5688",NA,"Monteverdia purpusii","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126300721,2022-03-25,"EN","3.1","B2ab(ii,iii)","B2ab(ii,iii)",2,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"36.000","35493.962",NA,"5",2,5,2,4,80,5602,40,NA
"5689",NA,"Schaefferia pilosa","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126300771,2020-02-10,"VU","3.1","A2ac","A2ac",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"9999",NA,1,10,4,2,80,5602,40,NA
"5690",NA,"Wimmeria concolor","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126300781,2020-02-10,"VU","3.1","A2ac; C1","A2ac; C1",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"9999",NA,1,10,4,2,80,5602,40,NA
"5691",NA,"Wimmeria obtusifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",126300811,2020-02-11,"VU","3.1","A2ac; B2ab(ii,iii)","A2ac; B2ab(ii,iii)",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"32-1999",NA,NA,"7",1,10,4,2,80,5602,40,NA
"5692",NA,"Bernardia ovalifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",126301101,2020-03-19,"VU","3.1","A3c","A3c",1,"Decreasing",NA,"Yes",NA,"Yes",NA,NA,NA,"8-2000",NA,"9999",NA,1,10,4,2,80,5602,40,NA
"5693",NA,"Quadrella angustifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","BRASSICALES","CAPPARACEAE",126598121,2020-02-26,"VU","3.1","A2c; B1ab(ii,iii,v)+2ab(ii,iii,v); C1","A2c; B1ab(ii,iii,v)+2ab(ii,iii,v); C1",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"84-2000","18944","9999","7-10",1,10,4,2,80,5602,40,NA
"5694",NA,"Prunus chiapensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE",126613111,2020-07-10,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12-499","22.877-4999",NA,"3",2,5,2,4,80,5602,40,NA
"5695",NA,"Deppea keniae","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613401,2020-08-17,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,"36","1658.495",NA,"4",2,10,1,4,80,5602,80,NA
"5696",NA,"Glossostipula strigosa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613456,2020-11-07,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,"16","214",NA,"4",2,10,1,4,80,5602,80,NA
"5697",NA,"Gonzalagunia chiapasensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126613466,2020-08-31,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"36-499","1245.967",NA,"5",2,5,2,4,80,5602,40,NA
"5698",NA,"Palicourea breedlovei","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126620438,2020-09-04,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20-499","697.116",NA,"4",2,5,2,4,80,5602,40,NA
"5699",NA,"Palicourea neopurpusii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",126620458,2020-09-07,"EN","3.1","B1ab(iii)","B1ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"162-4999",NA,"4",2,5,2,4,80,5602,40,NA
"5700",NA,"Amyris lurida","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",126620813,2020-11-11,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"258.178",NA,"4",2,10,1,4,80,5602,80,NA
"5701",NA,"Salix mexicana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",126621103,2020-09-24,"EN","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"40","16681.303",NA,"5",2,10,1,4,80,5602,80,NA
